theta_rad,e,delta_CT
0.154897971114497,-0.0065,0.000763884781565079
0.15707963267949,-0.0065,0.000762570073910533
0.159261294244483,-0.0065,0.000761230762414454
0.161442955809475,-0.0065,0.000759877497593287
0.163624617374468,-0.0065,0.000758498653421428
0.165806278939461,-0.0065,0.000757082488496705
0.167987940504454,-0.0065,0.000755620749896408
0.170169602069447,-0.0065,0.000754139992224043
0.17235126363444,-0.0065,0.000752655549158761
0.174532925199433,-0.0065,0.00075117705060914
0.176714586764426,-0.0065,0.000749734610393195
0.178896248329419,-0.0065,0.000748321881860282
0.181077909894412,-0.0065,0.000746932865157003
0.183259571459405,-0.0065,0.000745567707181214
