origin_s,requested_horizon_s,target_s,initial_g,target_g,source_known,prefix_known,hold,static_increment,unknown_command_hold
18.430320388814074,0.5,18.97847441059259,0.0009672502067794,-0.0004026221708786,0.0013567444258536804,0.0014586861932003054,0.0009672502067794,0.0014257614312306066,0.0009131507984920603
18.430320388814074,2.0,20.434373953284897,0.0009672502067794,-0.0168356221503716,-0.02598398670126065,-0.031843989922972486,0.0009672502067794,-0.027263790092178098,0.0007837041450261729
18.430320388814074,5.0,23.439992890881875,0.0009672502067794,-0.0445488786049723,-0.0484556042888555,-0.06084084281734683,0.0009672502067794,-0.06567311124026083,0.0005716012281344983
18.51983375600686,0.5,19.069833414222344,-0.0032968535316595,-0.0006309342338217,-0.003090215914661734,-0.003103951405808105,-0.0032968535316595,-0.0032665726516004174,-0.0031118536396782456
18.51983375600686,2.0,20.523374643689635,-0.0032968535316595,-0.0222207791320041,-0.030563296362712197,-0.0367767424320405,-0.0032968535316595,-0.032935458486551814,-0.002671384146900233
18.51983375600686,5.0,23.531659500584453,-0.0032968535316595,-0.0441045587219994,-0.05058691369498805,-0.06308710691197565,-0.0032968535316595,-0.07007934851875577,-0.0019478512368622878
18.611397830351837,0.5,19.160269599633608,-0.0030767442973254,-0.0028771421345128,-0.0029224609810645412,-0.0029433182591745767,-0.0030767442973254,-0.003086222535388056,-0.002904439579389766
18.611397830351837,2.0,20.61545139482265,-0.0030767442973254,-0.0208796166544764,-0.03244438006951762,-0.039126313118584916,-0.0030767442973254,-0.0350549626200124,-0.002492899192059301
18.611397830351837,5.0,23.62486414065117,-0.0030767442973254,-0.0402970791094463,-0.04998072861978254,-0.062416306999749586,-0.0030767442973254,-0.06985914896114039,-0.0018174929091977422
18.7051151472066,0.5,19.2520387446938,0.001851788558421,-0.0022086116029012,0.0013789700233853468,0.001311907617255578,0.001851788558421,0.0014874673784848653,0.0017484417848882628
18.7051151472066,2.0,20.794273058493005,0.001851788558421,-0.0298562454286321,-0.03523897165096257,-0.043345892506609175,0.001851788558421,-0.0375286533654523,0.001487044182733417
